gene	gains	losses
group_6405	4.14	1.23
group_4690	4.14	1.23
traC_2	4.14	1.23
group_6408*	4.14	1.23
group_7283**	4.14	1.23
group_5478	4.14	1.23
group_4684**	4.14	1.23
group_4683	4.14	1.23
group_5484	4.14	1.23
group_5486	4.14	1.23
group_7290**	4.14	1.23
group_7291	4.14	1.23
group_4675	4.14	1.23
group_5492*	4.14	1.23
group_4672*	4.14	1.23
group_6484	4.14	1.23
group_3985	4.14	1.23
group_4321	4.14	1.23
group_7298	4.14	1.23
group_7299	4.14	1.23
group_4666	4.14	1.23
group_3979**	4.14	1.23
group_5501*	4.14	1.23
group_4328*	4.14	1.23
group_5503	4.14	1.23
group_4660**	4.14	1.23
group_4332	4.14	1.23
group_5506	4.14	1.23
group_4656	4.14	1.23
fyuA_2	4.14	1.23
group_4654	4.14	1.23
group_7311	4.14	1.23
group_2337	4.14	1.23
group_4340	4.14	1.23
group_4341	4.14	1.23
pikAV_3	4.14	1.23
group_4343*	4.14	1.23
group_5516	4.14	1.23
group_6463	4.14	1.23
group_7317	4.14	1.23
group_6461	4.14	1.23
group_3957**	4.14	1.23
group_5522	4.14	1.23
group_7322	4.14	1.23
group_6455*	4.14	1.23
group_3951	4.14	1.23
group_3950	4.14	1.23
group_4637	4.14	1.23
group_4636*	4.14	1.23
group_4358	4.14	1.23
group_6449	4.14	1.23
hifA	4.14	1.23
group_7331	4.14	1.23
group_4367	4.14	1.23
group_4451	4.14	1.23
group_4627	4.14	1.23
group_4373	4.14	1.23
group_7334	4.14	1.23
group_7335	4.14	1.23
group_3935	4.14	1.23
group_5541	4.14	1.23
group_7338*	4.14	1.23
group_4619*	4.14	1.23
colE7*	4.81	0.54
group_3399	7.01	5.61
group_6865	5.89	0.53
group_1690	7.05	1.83
group_3212*	5.34	1.38
group_5062	5.97	0.56
group_2935	7.23	4.38
group_4161	5.5	1.08
group_1008	5.98	0.53
group_4660***	5.98	0.33
group_10713	5.98	0.31
group_2841*	8.32	1.32
group_4360*	5.9	0.63
group_1964	5.9	0.63
group_3818	5.9	0.63
group_9621	4.96	0.28
group_10393	4.96	0.28
group_2427	4.96	0.28
group_6241	5.98	0.4
group_2717	5.98	0.4
group_4383	5.52	0.76
group_11513	5.89	0.58
group_3818*	5.75	0.69
group_10933	5.75	0.69
group_9914	5.98	0.38
group_10139	5.98	0.28
group_10140	5.98	0.28
group_4660****	5.98	0.28
group_4349	5.98	0.28
rfbX	5.98	0.28
group_10144	5.98	0.28
group_6695	8.66	1.78
group_5893	6.54	0.97
group_9793	4.9	1.47
group_2374*	4.92	1.48
group_10897	4.31	1.99
group_2691*	4.65	1.75
group_7032	5.88	1.65
group_9660	5.97	0.63
group_8541	7.98	1.47
group_2809	5.83	0.43
group_3221	8.47	6.89
group_1980	7.5	16
group_4164*	6	17.5
group_9657	6	17.5
group_4162	6	17.5
group_6048	7.5	16
group_9679	6	17.5
group_11201	7.5	16
group_3409	6.5	17
group_4157	6	17.5
bin3	7.5	16
group_2889*	7.5	16
group_9673	7.5	16
group_7995	6.5	17
group_9671	6.5	17
group_6668*	6	17.5
group_6075	7.5	16
group_11211	7.5	16
traG	7.5	16
group_1468	5.89	0.73
group_7087*	5.46	1.33
group_5569	5.98	0.49
group_10822	4.91	0.61
group_2806	8.3	5.23
group_7069	5.41	5.62
group_3736*	5.83	0.8
group_5506*	5.1	1.47
trfA	5.5	18
group_11631	5.09	1.43
group_11121	5.12	0.39
group_10708	3.85	0.23
group_3528	5.5	0.97
group_6795	5.76	0.8
group_5108	6.5	17
group_7452	9.49	5.77
group_4341*	5.58	0.96
group_5341	5.91	0.7
group_2770	5.53	0.76
group_4058*	5.53	0.76
group_5987	4.96	0.7
group_7684	6.06	16.18
group_2347*	6.06	16.18
group_2722	5.32	1.02
group_10492	5	0.36
group_3294	5.95	0.55
group_2679	5.99	0.36
faeE	5.5	18
apxIB_2	7.91	1.25
group_2771	5.98	0.31
group_2770*	5.98	0.31
idnT_2	4.05	0.25
pdxA2	4.05	0.25
denK	4.05	0.25
ydjF_3	4.05	0.25
kdsD_2	4.05	0.25
group_4931	5.5	1
group_9401	5.53	0.73
group_7952	5.88	0.81
group_4234*	5.98	0.48
group_4463	4.9	0.49
group_5501**	5.22	0.38
group_6999*	5.12	0.35
group_5632	6.97	0.77
group_4942**	4.99	0.34
group_6337	5.04	0.65
group_4229	5.83	0.54
group_4549	5.62	0.64
group_3824	6	0.41
group_5664**	6	0.18
group_5665	6	0.18
group_6148	5	0.35
group_4700	5.33	0.84
group_6205	5.7	0.48
group_3528*	5.29	5.73
group_6414	5.11	0.18
group_5485	6	0.31
group_3378*	5.63	0.59
group_3893***	7	16.5
group_5199	5.98	0.5
group_3293*	5	0.48
group_5649	5.7	0.45
group_5538	5.11	0.2
group_4048*	6.05	6.88
group_7089	4.28	1
group_3612	5.83	0.69
group_6964	5.99	0.45
group_5485*	6.99	0.65
group_7052	5.97	0.68
group_7069*	5.97	0.68
group_4058**	5.97	0.68
group_6999**	5.83	0.65
group_3485*	5.83	0.65
group_6112	5.97	0.31
group_7816	5.97	0.31
group_10162	4.96	0.28
group_9420	5.98	0.47
group_4013	5.73	0.64
group_5131	5.99	0.3
group_1356	5.09	1.19
group_8878	5.76	0.76
group_8746	5.99	0.39
group_10494	6	0.42
group_4642*	5.92	0.67
group_9391	5.99	0.14
group_3543	5.87	0.51
group_6383	5	0.46
group_4726	5.15	0.25
group_3011	4.65	0.61
group_3547	3.14	0.29
group_7674	5.96	0.48
group_3629	4.99	0.23
group_6402	5.98	0.53
group_2604	8.23	3.24
group_8986	4.94	0.36
group_11101	6.43	1.01
group_3567	3.4	0.21
group_9743	5.95	0.58
group_5024*	8.53	3.32
cai	5.98	0.71
cna	5.98	0.71
group_4223**	6	0.64
group_9388	5.84	0.44
group_3709	5.99	0.59
group_2312	6	0.36
group_3957***	5.98	0.26
traM_1**	8	15.5
group_3735	5.97	0.33
hns_1	8.57	1.8
group_2641	8.54	4.86
group_4069*	8.54	4.86
group_3760	4.98	0.5
group_3662***	6	0.29
group_8897*	7.55	1.1
group_3258	5.54	0.91
group_13164	5.54	0.91
group_4158*	5.54	0.91
group_13166	5.54	0.91
group_6642	5.54	0.91
group_6641	5.54	0.91
group_13170	5.54	0.91
group_3267	5.54	0.91
group_6529*	5.54	0.91
group_4953	5.54	0.91
group_3271	5.54	0.91
group_13177	5.54	0.91
group_4148*	5.54	0.91
group_6534*	5.54	0.91
group_9390	5.54	0.91
group_9391*	5.54	0.91
group_4144	5.54	0.91
group_6538**	5.54	0.91
group_3279	5.54	0.91
group_9395	5.54	0.91
group_4965*	5.54	0.91
group_4139	5.54	0.91
group_4138	5.54	0.91
group_4970*	5.54	0.91
group_9402	5.54	0.91
group_3288	5.54	0.91
group_9404	5.54	0.91
dam_1	5.54	0.91
group_3291	5.54	0.91
group_6552**	5.54	0.91
group_3293**	5.54	0.91
group_3294*	5.54	0.91
group_3295	5.54	0.91
group_3296	5.54	0.91
group_4983	5.54	0.91
group_9415	5.54	0.91
group_4985	5.54	0.91
group_9417	5.54	0.91
group_3303	5.54	0.91
group_3304	5.54	0.91
group_9420*	5.54	0.91
group_4297	5.54	0.91
group_6566*	5.54	0.91
group_3308*	5.54	0.91
group_13215	5.54	0.91
group_6569	5.54	0.91
higB-1	5.54	0.91
group_4291*	5.54	0.91
group_4997	5.54	0.91
group_3315	5.54	0.91
group_9231	5.61	0.72
group_9440	5.54	0.91
group_6587	5.54	0.91
group_5047	5.54	0.91
group_4276*	5.54	0.91
group_9446*	5.54	0.91
group_6593*	5.54	0.91
group_6594**	5.54	0.91
group_4272	5.54	0.91
group_6596*	5.54	0.91
group_9451	5.54	0.91
group_4270	5.54	0.91
group_5004	5.54	0.91
group_6600	5.54	0.91
group_6601	5.54	0.91
group_6602	5.54	0.91
group_3339	5.54	0.91
group_3340	5.54	0.91
group_9459	5.54	0.91
group_9460	5.54	0.91
group_3343	5.54	0.91
group_5127	5.54	0.91
group_9463	5.54	0.91
group_5129	5.54	0.91
group_3347	5.54	0.91
group_3349	5.54	0.91
group_9469	5.54	0.91
group_9474	5.54	0.91
group_3359	5.54	0.91
group_9478	5.54	0.91
dsbC_2	5.54	0.91
group_3362**	5.54	0.91
group_13276	5.54	0.91
group_4243*	5.54	0.91
group_9483	5.54	0.91
umuC_1	5.54	0.91
group_3367	5.54	0.91
group_9486*	5.54	0.91
group_9487	5.54	0.91
group_9489	5.54	0.91
group_13285	5.54	0.91
group_6714	5.54	0.91
group_6492	5.54	0.91
dcm_1	5.54	0.91
group_4208	5.54	0.91
group_4206	5.54	0.91
group_5062*	5.54	0.91
group_3167	5.97	0.46
group_9927	5.13	1.14
group_6737	5.99	0.22
group_8411	5.99	0.44
group_8467	6	0.35
group_3513	5.02	0.23
group_2236	5.46	0.99
group_5461	5.95	0.68
group_3318	5.95	0.68
group_10447	1.5	2.9
group_10625	5.89	0.52
group_10846	5.95	0.46
group_10697	5.82	0.62
group_9843	5.94	0.72
group_3662****	3.99	0.35
group_6375*	5.8	0.56
group_5268	5	0.13
group_15257	6	0.37
group_10527	5.22	0.29
group_12175	5.99	0.37
group_3824*	5.99	0.37
group_8519	6	0.26
group_4261**	5	0.1
group_12572	5.99	0.46
group_9483*	5.99	0.46
group_2251	5.99	0.46
group_4486	5.6	0.77
group_3990*	5.99	0.47
group_6797	5.99	0.47
group_3993	5.99	0.47
group_6817	5.99	0.47
group_9716*	5.99	0.47
group_4034**	5.99	0.47
group_11452	4.23	0.39
group_5355	5.02	0.23
group_8170	5.02	0.23
group_4155*	5.02	0.23
group_8177	5.02	0.29
group_1550	6	0.37
group_8191	5.02	0.23
group_5272	5.02	0.23
group_5263	5.02	0.23
group_1661*	5.98	0.43
group_8934	5.98	0.43
group_10694	5.46	0.97
group_12093	5.46	0.93
group_1840	5.98	0.43
group_8923*	9.16	2.31
group_1690*	5.46	0.96
group_1699	5.46	0.96
group_1579*	5.46	0.96
group_5142	5.46	0.96
group_1582*	5.46	0.96
group_8902*	5.46	0.96
group_1585	5.46	0.96
group_11514	5.83	0.94
group_11521	5.83	0.94
group_5497	5.06	0.46
group_5467	5.46	0.89
group_11318	5	0.26
group_8158	5.98	0.26
group_2804	5.42	1.48
group_3475	4.62	0.73
group_3653	5.62	0.61
group_3656***	5.53	0.99
group_3862*	6	0.23
group_7731*	4.49	0.78
group_1511	5.47	0.97
group_2479	0.0600000000000001	2.99
group_1762	2.8	8.38
group_2662	7.29	0.51
group_2761	11.02	10.78
group_2759***	8.9	13.09
group_6353	6	17.5
group_4150	5	0.58
group_5776	8.55	3.88
group_6737*	4	0.17
group_6557	4	0.15
group_7116	12.5	11
group_3473	6.08	16.84
group_4168	16.5	7
group_1599	16.5	7
group_6545	7.07	14.73
group_1545*	10.56	12.6
group_1844	16.5	7
group_1527	16.5	7
pndA_2	17	6.5
group_2908	1.39	7.68
group_7035	5	0.2
group_2170**	8.5	15
group_2538	6.67	15.6
group_8190	10	13.5
group_3501	10	13.5
folA_2	9.5	14
group_2957**	8.5	15
group_1476	5.5	18
group_9621*	4.63	0.64
group_11953	5	0.51
group_991	7.38	1.56
group_7027*	7.37	13.22
group_10221	6.5	17
group_2443	5	0.66
group_3528**	7.82	4.14
group_2300**	8.68	12.24
group_7042	4.12	0.09
ptlF	8.68	12.24
group_7464*	9.05	13.09
group_6399*	8.68	12.24
group_6627	9.05	13.09
group_4682	11.5	12
group_9220*	9.05	13.09
traG*	8.68	12.24
group_4213	8.15	14.99
group_599	8.15	14.99
group_5289	4.99	0.28
group_2672	11.63	11.19
group_1429	11.63	11.19
group_1431	11.63	11.19
traG**	12.63	10.19
group_1572	12.63	10.19
group_824	11.57	11.67
group_1444	11.63	11.19
group_2032	10.13	13.11
group_1456	12.13	10.69
group_2662*	12.57	10.67
group_6048*	12.63	10.19
group_3780	7.82	1.42
dam_3	9.14	2.09
group_10524*	6.16	15.84
group_6574	7.3	1.2
group_5352	8.52	4.9
group_1507	7.3	1.2
group_7565	4.91	0.59
group_2732*	6.62	14.29
group_6013	8.47	2.77
group_9923	6.62	14.38
group_9390*	9	14.5
group_9391**	9	14.5
group_6593**	5	0.25
group_7948	4.63	0.65
group_9933*	5	0.66
group_2791	8.29	1.95
group_11285	4.99	0.28
group_2988	4	0.2
group_3878	5.96	0.44
group_2733*	8.07	2.35
group_3455	7.24	2.18
group_6478	4.62	0.65
group_4186	4.99	0.21
group_6148*	7.33	1.53
group_4243**	9.6	3.84
group_2462	4	0.11
traS*	7	16.5
group_4374	5.85	0.6
group_6534**	6.01	0.67
group_2809*	4	0.09
group_1744	6.96	0.72
group_6478*	5	0.18
group_333	2.53	5.38
group_3899	4	0.13
group_8651	5	0.42
group_9564	7.9	1.15
group_6215	7.9	1.15
group_2235**	7.9	1.15
group_9149*	7.9	1.15
group_5393	7.9	1.15
group_7019*	7.9	1.15
group_7017*	7.9	1.15
stpA_1	7.9	1.15
group_2208	7.9	1.15
group_2210	7.9	1.15
traG***	7.9	1.15
group_4617	7.9	1.15
group_4441	7.9	1.15
group_2215	7.9	1.15
group_7010	7.9	1.15
group_7008	7.9	1.15
group_2908*	7.9	1.15
group_4624	7.9	1.15
group_4625	7.9	1.15
group_4626*	7.9	1.15
group_9138	7.9	1.15
group_6813**	7	16.5
group_8627	4	0.17
group_4483	6.43	5.11
group_3893****	11.07	10.48
group_10967	7.5	16
group_5430*	7.81	2.77
group_2908**	8.05	13.38
group_2957***	7.66	14.34
group_7270	7.25	0.88
ydiO	5	0.47
group_5952	5	0.47
ltxC	7.15	15.92
group_5878	5.5	0.76
group_6949	5	0.25
group_2859**	5	0.18
group_3321	8.26	5.55
group_7712*	5	0.12
group_4551	5	0.12
group_5698	7.5	6.81
group_10792	7.68	2.72
group_5083*	6.58	0.97
group_1971*	5	0.22
group_4426	9.03	13.65
group_5077	5.74	1.41
group_3575	8.88	1.79
group_2852	5	0.25
group_8897**	4	0.19
group_2142	4.99	0.33
group_3821	8.8	13.94
group_3820	8.8	13.94
group_11121*	5	0.21
group_5216	7.27	5.59
group_4700*	5	0.33
group_11677	4.99	0.18
group_12386	5	0.35
group_4452*	9.5	14
group_10228	4.63	0.55
group_7608*	4	0.13
group_1634	4	0.13
group_2157	5.96	0.71
group_7032*	5	0.33
group_1853	7.6	15.36
group_4631	6.85	1.63
group_4660*****	2.18	3.12
group_5832	5	0.14
group_870	8.53	13.28
group_3878*	3.99	0.11
group_6148**	5	0.23
group_6692	4.22	0.09
group_6051*	4.22	0.09
group_7658	3.19	0.03
flmA	3.2	0.08
group_7137	6.97	0.42
group_3706	4.22	0.08
group_6344*	4.89	1.92
group_6904	7.2	0.32
group_4462	3.69	0.56
group_2228	4.99	0.19
group_6930*	4.23	0.11
group_6398	9.59	12.03
group_10587	9.5	14
group_6966	4.24	0.07
group_2542	8.59	14.21
group_3779**	8.38	6.53
group_10881	3.69	0.61
group_4794	3.05	2.68
group_2658	5.15	0.27
group_49	9.38	13.19
group_1266	16	7.5
group_10622*	7.99	5.03
group_6551**	5.25	0.26
group_3618	5.25	0.26
group_3416	4.97	0.34
group_6112*	5	0.17
group_10115	5	0.17
group_4024	3.79	0.47
group_4099	3.53	0.77
group_2709*	4.97	0.19
group_6785*	9	14.5
group_9739	5.26	0.09
group_5153	4.22	0.13
group_9371	4.21	0.1
group_6975*	4.23	0.1
group_1265	4.24	0.08
afaD	5	0.28
group_9070	5	0.16
group_1720	8.5	15
group_3939*	8.5	15
group_1722*	8.5	15
group_8169	1.47	2.92
group_8737	4.22	0.08
group_11894	4.49	0.66
group_2329	4.49	0.66
group_2677	7.5	13.23
group_5622	4.99	0.18
group_9163	4.34	0.14
group_3617*	5	0.25
group_3618*	5	0.25
group_3339*	6.95	0.82
group_4021	3.2	0.1
group_9149**	4.24	0.1
group_7462*	3.41	0.88
group_7468*	3.41	0.88
group_1799*	3.41	0.88
group_4332*	6.89	6.8
group_4555	6.35	0.49
group_4748	8.19	1.08
group_4180	4.98	0.23
group_3968	4.21	0.1
group_628	6.97	1.08
group_2459***	7.19	0.9
group_3166	7.19	0.9
group_7189**	4.24	0.11
group_10401	4.25	0.21
group_1104	6.01	16.54
group_9402*	7	16.5
group_11866	8.07	0.88
group_1806	9.36	3.23
group_3944*	8.85	1.7
group_3944**	6.33	0.35
group_6654	7.98	1.04
group_3677	7.66	1.53
group_11873	5.2	0.22
group_8887	9.54000000000001	3.15
group_6135	3.87	0.5
group_1531*	6.67	16.56
group_6224*	6.33	0.66
group_14514	5.91	0.76
group_5813	10.12	5.48
group_1761	7.16	2.09
group_5632*	7.06	0.84
group_1818*	3.2	0.19
group_2034	4.99	0.21
group_2399*	5.57	0.94
group_2015	6.03	3.43
group_3243	5.2	0.69
group_3795*	7.66	14.34
group_4564	4.22	0.06
group_3813	4.99	0.24
group_7992	4.24	0.19
group_5481	4.95	0.19
group_5485**	4.22	0.08
group_3990**	3.76	0.49
group_4351	3.76	0.49
group_6048**	3.19	0.05
group_3958*	8.29	3.49
group_3795**	8.22	1.87
group_6866	4.93	0.4
group_3411	4.22	0.19
group_3843	6.5	2.35
group_4140****	4.93	0.35
group_2867	7.79	2.64
group_5829*	4.31	0.7
group_3434	4.31	0.7
group_5832*	4.31	0.7
group_918	5.28	1.03
group_3224*	4.93	0.44
group_3828	5.86	0.71
group_3243*	5	0.26
group_3753	4.42	0.84
group_5175	4.46	0.86
group_6230*	5	0.32
group_2360*	7.78	2.64
group_5809	5	0.2
group_4363	5	0.2
group_1930	4.97	0.45
group_4333	4.6	0.75
group_8022*	4.6	0.75
group_3122*	4.6	0.75
group_4462*	3.99	1.16
group_3385***	6.5	17
group_10416*	5	0.25
group_2662**	5	0.42
group_4394	4.81	0.38
group_2857	4.99	0.18
group_10953	5	0.18
group_8085	4.86	0.3
group_5572	5	0.17
wbbD_2	5	0.11
group_7684*	7.03	1.1
group_10246	4.97	0.27
group_2731*	3.94	1.26
group_1837*	3.94	1.26
group_2831*	3.94	1.26
group_2682	3.94	1.26
group_2864	3.94	1.26
group_11979	3.94	1.26
group_8303	3.95	1.23
group_9769*	3.94	1.26
haeIIIM	4.97	0.54
group_12061	4.92	0.54
group_3893*****	4.92	0.54
group_4158**	6	17.5
group_7528**	6	17.5
traJ_1	8.05	3.42
group_2826	5	0.19
group_6931	5	0.32
group_10551	7.77	2.14
group_9443	8.3	3.68
group_3232	4.93	0.44
group_8954	5	0.28
group_5516*	8.5	15
group_3531	4.85	0.59
group_2539	4.61	0.64
group_8433	4.85	0.32
group_1752	5	0.48
nucH	4.22	0.14
group_10910	4.99	0.54
group_3899*	4.55	0.66
group_8312	4.89	0.51
group_10400	5	0.3
groL_2	5	0.3
group_10402	5	0.3
yokD	5	0.3
group_8447	8.87	1.6
traJ_2	8.68	1.58
group_4175*	8.99	2.96
group_1953	4.11	0.15
group_3348	4	0.13
group_10503	4.01	0.27
group_11689**	3.99	1.31
group_2331	4.85	0.33
group_8022**	4.85	0.33
group_6448	4.85	0.33
group_6449*	4.85	0.33
group_8026	4.85	0.33
group_7903*	4.85	0.33
group_6453	4.85	0.33
group_7901**	4.85	0.33
group_5494	4.55	0.76
group_6707	4.92	0.42
group_8728	6.23	1.46
group_11352	4.9	0.48
group_3435**	4.9	0.48
group_5011	4.92	0.5
group_5012**	4.92	0.5
group_2116	4.01	0.13
group_11920	4.01	0.13
group_918*	5.53	0.75
group_6560	5.58	0.95
group_6357	6.28	3.3
group_4832	2.99	1.18
group_5954	5.5	18
group_9829	5.5	18
group_5311*	5.5	18
group_3506*	4.99	0.15
group_7118	4.99	0.15
group_7461*	7.98	13.03
group_3656****	9.45	5.8
group_6629	9.41	5.78
group_2287	9.41	5.78
group_8678	5	0.29
group_8506	5	0.29
group_4111	4.45	1.09
group_3834	4.16	0.3
group_8551	5	0.23
group_2838	6.06	16.18
group_7452*	6.06	16.18
group_7868	6.06	16.18
group_8688	4.76	0.46
group_2025	5	0.32
group_6824	4	0.26
group_4332**	4.99	0.18
group_5604*	4.99	0.18
group_1606	4.99	0.18
group_4186*	5	0.28
group_7247	8.37	3.39
group_5568	4.61	0.58
group_1483	5.98	0.45
group_4590	4.85	0.33
yraJ	5	0.23
rpnD	4.05	0.27
group_1725	5	0.25
group_3166*	4.99	0.28
group_8726	4.92	0.5
group_4379	4.92	0.5
group_12564	4.92	0.5
traD_1*	5	0.3
traV_1*	4	0.23
group_2767*	4.55	0.66
group_5813*	8.39	1.6
group_4436	8.5	15
group_4562**	5.3	6.55
group_4479	5	0.11
group_6315	5	0.13
group_6327	5	0.15
group_4650	7.8	1.47
group_10150	4.87	0.31
group_1233	5	0.14
group_2722*	7.55	0.51
group_4047*	5	0.28
group_4369	6.95	0.64
group_6422	4.12	0.05
group_7290***	7.33	14.82
group_3795***	4.01	0.1
group_9927*	5	0.11
group_4003*	5	0.28
group_7145*	5	0.29
rpnA	7.19	2.35
group_5248	4.99	0.15
group_4090*	4.87	0.22
group_4053	6.99	0.6
group_4529	6.34	0.66
group_4825	5	0.26
group_4123	5	0.34
group_3662*****	9.38	2.12
group_6233	4.87	0.25
group_6975**	8.59	1.64
group_11372	5	0.24
group_6355	4.12	0.17
group_3745	4.12	0.05
group_8225	4.12	0.05
group_10894	5	0.29
group_6155	7.47	1.98
group_1388	7.47	1.98
vapD	7.47	1.98
group_5771	5	0.32
group_5458	5	0.24
group_6256	4.12	0.05
group_5307	4.12	0.05
group_3336	5	0.22
group_6835	5	0.16
group_6594***	5.59	1
group_1328	5	0.18
group_4814*	3.83	0.46
group_5356	7.7	1.17
group_5477	4	0.08
group_7020*	4.63	0.59
group_4135	5.58	17.24
group_7431	4.12	0.05
group_4096	5	0.15
group_4062	5	0.51
group_1884	5	0.44
group_6996	5	0.44
group_4551*	5	0.34
group_4548	4.85	0.44
group_4054	5	0.34
group_11530	5	0.51
group_4778	4.99	0.41
group_5668	6.17	0.77
group_11612	3.5	0.73
group_8644	4.97	0.26
group_7604	5.99	0.35
group_11856	4.01	0.15
group_1526*	4.99	0.12
group_8888	5.99	0.29
group_5600	5	0.11
group_2646	4.99	0.54
group_7482	8.02	5.87
group_11937	7.94	2.46
group_5957**	8.46	4.65
group_2949	4.97	0.23
group_3818**	4.97	0.23
pinR*	7.67	15.41
group_8211	4.12	0.16
group_4014	5	0.33
group_10897*	4.87	0.42
repE_1	5	0.45
group_5649*	4.98	0.29
group_6792	4.99	0.3
group_4748*	5	0.23
group_10269	5	0.2
group_5230*	5	0.24
group_5259	5	0.3
group_5618	4.98	0.34
group_9971	5	0.23
group_2263*	4.11	0.12
group_5377	4	0.26
group_2401**	4.12	0.09
group_9480	6.99	0.63
group_3936	5	0.22
group_5508	5	0.2
group_4457	4.99	0.35
group_5569*	4.12	0.11
group_6718	5	0.26
group_1524	4.96	0.53
group_1885	5	0.34
group_4365	5	0.34
group_3112	4.77	0.42
group_2622**	5.46	0.84
group_4763	4.97	0.43
group_3783	3.53	0.7
group_8759	3.2	0.29
group_6392	4.63	0.52
group_3049	5	0.35
group_2528	7.56	8.56
group_2143**	6.98	0.59
group_7047	8.78	3.93
group_4562***	4.87	0.33
group_4953*	5	0.18
group_8357	4.87	0.4
group_6002	5	0.24
group_3203	2.94	1.45
group_10643	5	0.17
group_3203*	5	0.36
group_7068*	4.21	0.1
group_5660	7.16	2.44
group_6668**	4.87	0.44
group_7145**	2.06	0.01
group_10887	4.61	0.69
group_2908***	4.85	0.3
group_6817*	5	0.28
group_7930**	7.5	16
group_2639***	7.56	1.46
group_8562*	5	0.26
group_3268	5	0.4
group_13204	5	0.4
group_9431	4.63	0.63
group_3321*	4.58	0.68
group_5046	4.99	0.33
group_9445	5	0.4
group_13263	4.58	0.7
group_15233	4.63	0.63
group_4624*	5	0.1
group_5715	5	0.15
group_2157*	8.89	1.67
group_10305	6	0.26
group_3701	5.02	0.36
group_4581*	5	0.21
group_2703	4.81	0.38
group_11856*	4.81	0.38
group_11860	4.81	0.38
group_2139	5	0.11
group_9635	4.98	0.46
group_3042	4.14	1.09
group_8728*	5	0.45
group_10869	4.94	0.21
group_10527*	4.97	0.25
group_10439	4.93	0.23
group_4700**	4.97	0.19
group_2885	4.97	0.19
group_4734**	4.97	0.19
group_3029*	4.97	0.19
group_5194*	4.99	0.32
group_3518	4.99	0.56
group_3729	4.96	0.41
group_7461**	4.98	0.31
group_12000	4.98	0.31
group_2401***	4	0.3
group_7641	5.25	0.59
mbeC	4.85	0.44
ogt_1	5	0.3
group_3504**	4.19	0.14
group_7669	5	0.22
group_8466	5	0.18
group_6941*	5	0.18
group_1117	5	0.45
group_11318*	5	0.45
group_9868	5	0.41
group_1950*	5	0.4
group_2718**	5	0.22
group_4956	5	0.22
group_2720	5	0.22
group_8389	5	0.22
group_8390	5	0.22
group_8391	5	0.22
group_10425	5	0.22
group_4441*	4.99	0.41
group_3367*	5	0.17
group_4156*	5	0.34
group_6798	5	0.34
group_5683***	5	0.34
group_9681	5	0.34
group_4003**	5	0.34
group_6785**	5	0.34
group_6784	5	0.34
group_5671	5	0.34
group_9687	5	0.34
group_9688	5	0.34
group_9691	5	0.34
group_4014*	5	0.34
group_7759	5	0.34
group_5660*	5	0.34
group_4019	5	0.34
group_6768	5	0.34
group_6819	5	0.34
group_8783	5	0.34
group_4145	5	0.34
group_7420*	5	0.2
group_1546*	5	0.2
group_7389*	4.01	0.11
group_2806*	5	0.2
group_10803	4.99	0.15
group_10428	5	0.18
group_6092	5	0.33
group_1550*	5	0.26
group_10689	4.49	0.82
group_1692	4.49	0.84
group_1572*	4.49	0.84
group_8849	4.47	0.92
pet_2	4.49	0.67
espP_1	4.49	0.67
group_3716	5	0.54
group_7721	4.63	0.52
group_2601	4.01	0.11
group_8726*	4.01	0.11
group_2603*	4.01	0.11
group_8728**	4.01	0.11
group_5688	4.01	0.11
group_8130	5	0.26
group_1944	8.71	1.35
traB	4.61	0.64
group_9492	5	0.34
group_8958	5	0.34
group_12721	5	0.37
group_2187	4.63	0.6
group_8265	5.6	0.89
group_8446	5	0.12
group_8447*	5	0.12
group_10515	4.85	0.32
group_2546	4.85	0.32
group_1559*	5	0.29
group_1011	4.84	0.43
group_1012	4.84	0.43
group_10191	4.85	0.42
group_7438**	4.98	0.36
group_3936*	4.22	0.06
group_3291*	3.99	0.29
group_12620	5	0.31
group_9837	4.99	0.41
group_9899	4.22	0.13
group_5053	5	0.46
group_7514	4.98	0.18
group_4567	4.98	0.18
group_8311	5	0.27
group_2271	5	0.35
group_2978	4.98	0.24
group_6714*	4.22	0.13
group_10470	4.63	0.73
group_2072	4.47	0.9
group_7175	4.47	0.9
group_3906	4.82	0.82
group_4564*	5	0.28
group_8283	5	0.27
group_11445	5	0.27
topA_3	5	0.27
group_2424	5	0.27
group_2423	5	0.27
group_4554*	5	0.27
group_8668	5	0.27
group_8654*	5	0.27
ptlE	5	0.27
virB9*	5	0.27
group_4562****	5	0.27
group_8650	5	0.27
virD4	5	0.27
group_8647	5	0.27
group_8688*	5	0.27
group_4569*	5	0.27
group_8686	5	0.27
group_8674	5	0.27
soj*	5	0.27
trfB*	5	0.27
group_8671	5	0.27
group_8256	5	0.27
group_8667	5	0.27
higA-1	5	0.27
group_7391*	4.01	0.15
group_3795****	4.01	0.23
group_5647*	5	0.32
group_5646	5	0.32
group_2200	4.99	0.38
group_5708	5	0.31
group_6450	2.65	0.41
group_5152	4.5	0.16
hha_2	4.57	0.74
group_4188	4.58	0.74
group_13137	4.58	0.74
group_4186**	4.58	0.74
group_4185*	4.58	0.74
group_9500	4.58	0.74
group_13141	4.58	0.74
group_13142	4.58	0.74
group_5090	4.58	0.74
group_5091	4.58	0.74
group_4180*	4.58	0.74
group_13146	4.58	0.74
group_13147	4.58	0.74
group_6903	4.58	0.74
