gene	gains	losses
group_4685*	8	5
group_1879	4	4
group_5966	1	0
group_2329*	3	0
group_14047	2	0
group_14046	2	0
group_14093	2	0
group_14091	2	0
group_6703*	2	0
group_6705	2	0
group_6706*	2	0
group_6707*	2	0
group_14085	2	0
group_6709	2	0
group_14083	2	0
group_6711*	2	0
nuc	2	0
group_6713	2	0
group_6714**	2	0
group_14077	2	0
group_6718**	2	0
group_14074	2	0
group_6720*	2	0
group_6721***	2	0
group_14071	2	0
group_6724	2	0
group_6726	2	0
group_14066	2	0
group_14065	2	0
group_6729	2	0
group_6730**	2	0
group_6731	2	0
group_6732	2	0
group_14060	2	0
group_2183	8	2
group_10249	2	0
group_7824*	2	0
group_3318*	8	1
group_5654*	2	0
group_13652	8	1
group_11241	2	0
group_7279	2	0
group_7616*	2	0
group_7620	2	0
group_8493*	6	1
group_3545*	2	0
group_3555****	2	0
group_3556	2	0
group_3910	7	1
group_6086	2	0
scpA	1	1
flmC_1**	6	3
cbl	0	2
mleN	6	3
group_624*	9	4
group_3797**	7	4
group_386	9	4
emrE_1*	1	8
sucC_2	1	0
group_8597*	7	2
group_8210*	9	1
manR	2	0
group_5394*	1	3
group_4384***	0	3
group_5865	1	2
rhmT	1	4
chiA	3	1
group_528	1	2
intS_1**	2	0
group_4101**	4	0
group_2195	5	6
group_3187**	6	3
group_114	4	5
group_7115*	1	0
group_3519***	9	0
mprA_1	4	4
group_5727	2	0
group_2863*****	2	2
hin**	5	5
group_5397	5	5
group_2201	11	2
group_7369*	11	0
group_210	15	1
group_5766*****	6	1
group_2551*	6	1
group_271	6	1
group_6415	2	0
group_3881	5	10
group_6159	4	0
group_1401	4	0
frmB_2	4	0
group_7242	2	0
group_4365*	2	0
group_5902**	2	1
group_7234*	2	0
group_7233	2	0
group_634	6	9
group_1297*	9	5
group_7482**	2	0
group_7483*	2	0
group_2706*	2	0
group_7138**	8	2
group_10680	2	0
group_3868*	7	0
group_4214*	2	0
group_6845*	2	0
group_5955*	3	1
group_4049	2	0
group_1674	2	2
group_4270*	2	0
group_3446	2	0
group_6582**	1	0
group_2919*	1	2
group_10683*	4	9
group_6885***	2	0
group_2990*	1	0
group_3818*****	8	0
group_6831	8	8
group_10076	6	3
group_10600	1	0
group_5149	2	0
group_6896*	2	0
group_2533	12	2
group_4780	3	0
group_4352*	2	0
group_4216	2	0
group_106	4	9
group_4912	2	0
ydiO_1	2	0
group_4910	2	0
group_6917**	2	0
group_1677	2	0
group_6937*	2	0
group_3712*	2	0
group_2244***	5	0
tnsC	8	0
group_6956*	2	0
group_4929	2	0
group_4928	2	0
group_8617	2	0
group_4926*	2	0
group_4256*	2	0
group_4255	2	0
group_4923	2	0
group_12066	2	0
group_7200****	2	0
group_3971*	7	3
group_3834****	7	6
group_10500	2	0
group_2149	5	1
group_2569*	3	5
group_6824*	2	0
group_6828**	2	0
group_1639	2	0
group_1811	5	6
group_10297*	1	0
group_10298*	1	0
group_5784	1	0
group_1491	7	0
group_2109	7	0
group_3634	3	0
glf	1	0
papG_1	1	0
group_5756	1	0
group_10287	1	0
group_5758	1	0
group_10285	1	0
group_10284	1	0
group_10282	1	0
uhpC_2	1	0
mntA	2	0
group_5290**	2	0
znuC_1	2	0
group_4818****	1	2
pagN_3	4	4
group_5755**	1	0
group_6574**	1	0
group_10379	1	0
group_6596***	4	0
group_6599**	3	0
group_2657	2	0
group_10292	1	0
group_7678	6	0
group_5886**	7	0
group_2164	4	0
rpnA*	4	0
group_6590*	4	0
group_982	9	4
group_11531	9	4
group_11530*	7	5
group_8666	1	0
group_4042	3	3
group_1058	7	1
group_1065*	1	5
group_2862****	9	1
group_1158	6	3
group_1911*	6	3
group_2349*	6	3
group_7652**	7	2
group_1034	7	2
group_2301*	5	4
group_1054*	6	1
group_1761*	6	2
group_1057	6	1
group_12881	2	0
group_2328	5	7
group_14381	4	0
group_6442*	4	0
group_12499	6	1
group_74	9	2
group_4802*	10	2
papK_2	2	0
group_835	2	0
group_3874**	11	5
virB9***	11	5
group_2871	11	5
group_539	11	5
group_3878***	11	5
group_538	11	5
group_3881*	9	2
hns_2	11	5
group_3886	9	5
group_2784	11	5
group_3865*	9	5
group_2377	10	5
group_3867	10	5
group_3726***	11	5
group_7082**	11	5
group_3724*	11	5
group_3870	11	5
group_3871	11	5
group_2253	10	6
group_2828	10	6
group_8238	3	2
group_2863******	5	3
group_3271*	3	2
group_8455	2	2
aphA_2	2	2
group_1314	2	0
group_9039	1	2
group_72	5	2
group_5013	6	2
group_3295*	7	2
group_472	2	0
group_11395	1	0
group_8298*	6	3
group_2657*	11	2
group_5882*	5	4
group_9783	7	2
group_11061	2	0
group_5975	2	0
group_2905*	2	0
group_3169**	5	0
group_2761**	1	2
group_5182**	2	0
group_3284	4	4
group_11539	3	4
group_5179	3	0
group_4323	4	0
group_503	2	0
flmA**	4	0
group_6321	6	2
group_4267	12	4
group_2706**	7	0
group_1181	2	0
group_1180	2	0
group_1610**	11	4
group_2663	8	1
group_6831*	8	0
frmA_2	4	0
group_2861*	7	2
stpA_2	8	7
group_3478*	11	1
group_3754	2	0
group_4831	2	0
group_3752	2	0
group_3753*	2	0
group_5772**	1	0
group_5773	1	0
group_5410**	2	0
group_5433*	6	0
group_5592**	6	0
group_2978*	2	0
group_8324	1	0
group_2692*	2	0
group_5668****	2	0
group_2361*	4	0
group_7176***	2	0
ycaC_2	3	1
group_7703	2	0
group_5675*	2	0
group_6463*	2	0
group_6464	2	0
group_7705	2	0
group_7706	2	0
group_7965	1	0
group_6424**	3	0
group_1567	2	0
group_5906*	2	0
group_5907**	2	0
group_3640	2	0
group_5915**	2	0
group_3645	2	0
group_3646	2	0
group_6768****	2	0
group_5930	2	0
group_11543	2	0
aadB	3	2
group_5941*	2	0
group_5142*	1	0
group_3940*	4	1
group_5308*	2	0
group_6980	2	0
group_3735*****	8	3
group_773	5	8
group_6990	2	0
group_4040	2	0
group_8866	2	0
group_7001***	2	0
group_3794***	2	0
group_4931*	1	0
group_5438*	4	0
group_5445*	2	0
lutA_2	10	2
lutB_2	10	2
lutC_2	10	2
group_5457	2	0
group_5458*	2	0
group_267	9	1
group_9432	2	0
group_6014***	2	0
group_6015*	2	0
group_6016	2	0
group_9437	2	0
group_6023***	4	1
group_10986	7	0
group_3520	5	0
group_8975*	2	0
group_8555*	2	0
group_7187*	2	0
caf1M*	2	0
group_3031	2	0
group_6681	1	0
group_6682*	6	2
group_4440*	10	4
group_6601*	1	0
group_5614*	6	8
group_7830	2	0
group_3701**	2	0
group_7690**	3	0
group_3699	2	0
hns_3	2	0
group_3693**	2	0
group_3691*	3	0
group_5013*	8	6
group_11883*	1	0
group_1939**	6	2
group_1804	7	2
group_6608***	3	0
group_6577	3	0
group_6984*	2	0
group_3300	6	3
group_6201*	2	0
group_6202	2	0
group_3623****	2	0
group_6215**	2	0
group_3625*	2	0
group_3627**	2	0
group_3628**	2	0
group_3629***	2	0
group_3630	2	0
group_3631	2	0
group_7255	2	0
group_7009	2	0
group_7010*	2	0
group_7353*	2	0
group_7012	2	0
group_7351	2	0
group_7014	2	0
traC_2*	7	0
group_2529*	7	0
group_2854	7	0
smf-1_1	2	0
group_7028	2	0
group_7041*	2	0
group_7042****	2	0
group_5018***	6	0
group_7070	2	0
gadW_2	2	0
group_7359	2	0
group_7360	2	0
group_11605*	1	0
group_1547***	7	0
group_1549	6	0
group_4613**	2	0
group_4615	2	0
group_4620	1	0
group_4622*	3	0
group_11389	1	0
group_3542***	9	4
group_3543*	8	4
mexB_2	8	0
group_3660	8	1
group_5619	2	0
group_6476	2	0
group_5398**	4	8
group_5663**	2	0
cfaD_1	2	0
group_2778	2	0
group_5241***	2	0
group_11418	2	0
group_11419*	2	0
bspRIM	2	0
group_2819	8	3
group_3464**	9	5
group_3546***	8	5
cfaD_2	2	0
lpfB	2	0
group_5285	2	0
elfC_1	2	0
group_11404	2	0
group_11405	2	0
group_11406	2	0
group_5292*	2	0
group_5297***	2	0
group_7189***	11	1
group_6148***	2	0
group_4394**	2	0
group_10298**	2	0
group_2301**	7	1
group_2830***	7	0
group_5462*	8	1
group_7606**	1	0
group_7607*	1	0
group_3659	6	0
group_5189	2	0
group_6759*	10	1
group_7621	2	0
group_2761***	3	1
group_7626	2	0
group_5108***	7	1
group_7650	5	2
group_2101	7	2
group_7685	3	10
group_4728*	1	0
group_5889*	4	1
group_3367****	6	0
group_6291*	9	4
group_4407	1	5
group_9641	2	0
group_1862**	6	0
group_5843*	2	0
group_5865*	7	1
group_2628	2	0
group_2753*	2	0
group_7329*	2	0
group_7331*	2	0
group_5506***	2	0
group_7336	2	0
group_2859*****	2	0
group_7338**	2	0
group_7339*	2	0
group_2863*******	2	0
group_7343	2	0
group_7346	2	0
group_7347	2	0
group_7349*	2	0
group_7351*	2	0
group_1540	2	0
group_5495***	2	0
group_7354	2	0
group_5493	2	0
group_7356	2	0
group_7357	2	0
group_7358*	2	0
group_7359*	2	0
group_7363*	2	0
group_7366***	2	0
group_2883	2	0
group_7371	2	0
group_7372	2	0
group_7373	2	0
topB_1	2	0
group_1545**	2	0
group_2887	2	0
group_7380	2	0
group_7388**	2	0
group_7412	2	0
group_822	2	0
group_7432	2	0
group_3278	2	0
group_2634*	6	1
group_7690***	2	0
sfaS_1	2	0
group_3563**	8	2
group_3229	7	2
group_5234	7	2
group_4598***	7	2
thyA_2	8	2
group_7443**	4	0
group_7712***	2	0
group_5558	2	0
group_5557	2	0
group_5556	2	0
group_10475	2	0
group_5554	2	0
group_10477*	2	0
group_5551	2	0
group_5550	4	0
group_10484	2	0
group_7032**	3	0
group_6721****	3	0
group_5122**	2	0
mprA_4	1	0
group_5330	2	0
group_5779	1	0
group_7284	2	0
group_7303*	1	0
group_12071	1	0
group_7562*	2	0
group_8878**	4	0
group_7147	4	0
group_12839	5	1
group_3077*	3	1
assT_2	2	0
ptsP_1	1	0
group_4859*	3	0
group_6321*	2	0
group_3904*****	4	4
group_7159*	5	4
group_6575*	2	0
group_5037*	2	0
group_9175**	1	0
group_3672**	4	0
group_3798	2	0
group_4797	3	0
group_3258**	5	0
group_3139	13	3
group_4491	1	0
group_6717*	9	1
group_4501*	2	0
group_3787	2	0
group_4503	2	0
group_4506	2	0
group_2011*	7	3
group_4520*	2	0
group_4526	2	0
group_8731***	2	0
group_8733*	2	0
group_4545*	2	0
group_3238**	7	1
group_4551****	2	0
group_4557**	1	0
group_4559	2	0
group_4570**	2	0
group_4592*	2	0
group_2905**	3	0
group_6067	8	3
group_5569**	2	0
group_5570*	2	0
group_3829*	5	1
group_5579****	5	1
group_2256**	10	5
group_2484***	8	3
group_3832***	5	1
group_2021	5	1
group_3590	3	0
group_7599	2	0
group_7414**	2	0
group_1538	2	0
group_7897*	2	0
group_7491*	2	0
group_7905	2	0
hsdS	4	2
capD_1	1	0
group_2984	2	0
ygbT	2	0
group_85	4	6
yehB_1	2	0
group_5114*	2	0
group_771	4	0
group_5469	4	0
group_249	0	2
flu_2	6	1
group_2905***	4	0
group_4611*	4	0
group_11063	4	0
group_5012****	8	9
group_2185	3	1
group_4613***	2	0
group_8292	3	0
group_5002**	6	1
group_5001***	3	0
group_2005	11	0
group_3917**	6	0
group_6686	4	0
group_1682*	10	0
group_2975	2	0
group_5835	7	1
group_3806*	7	0
group_13553	4	0
group_2079*	6	1
group_3229*	3	0
group_2331*	3	0
group_2971	3	0
group_5233	2	0
group_5232*	2	0
group_8778	2	0
group_6816***	2	0
group_6827*	2	0
group_1021	3	4
group_1085	4	5
group_8354	2	0
group_7433	1	1
group_4273	6	0
group_3803*	2	0
group_6689**	2	0
group_3003*	3	0
group_6700	5	0
group_3010**	4	1
group_2011**	9	1
group_6000	2	0
group_2790	4	2
group_5722*	4	0
group_7690****	3	0
group_8160	4	0
group_8161**	3	0
group_8162*	3	0
group_8163	3	0
group_7695	3	0
group_7696	3	0
group_7697	3	0
group_3667*	8	3
group_3794****	2	0
group_4154*	1	1
group_3892**	1	1
group_4336**	1	1
group_2	1	1
group_17*	1	1
group_5398***	4	0
group_7088	4	0
group_7089**	4	0
group_7090*	4	1
group_3823*	2	0
group_7131	2	0
group_5789	2	0
group_5795**	2	0
group_6512**	5	5
group_7982*	11	1
group_1218****	4	0
group_2870*	3	4
group_10503*	6	1
group_5496	6	2
rfaH_2	6	2
group_2596	6	2
group_2134	15	0
group_1422	4	1
group_10898	4	1
group_1420	4	1
group_3752*	7	6
group_3668	7	6
group_5450*	6	9
group_3613*	4	1
group_5125	2	0
group_4861*	2	0
group_8009	2	0
ompX_2	7	0
group_2082	8	3
group_7942*	4	0
group_7632	4	0
group_4085*	2	0
group_3438	4	0
group_11008	2	0
group_2587*	2	0
group_4703	2	0
group_6540	2	0
group_4698******	2	0
group_6538***	2	0
group_4696**	2	0
group_4694*	2	0
group_4693*	2	0
group_2544*	2	0
group_6532	2	0
group_2543**	2	0
group_4688	2	0
group_6530**	2	0
group_6529***	2	0
group_4685**	2	0
group_4680	2	0
group_4679*	2	0
group_4678*	2	0
group_4677**	2	0
group_4676**	2	0
group_6519***	2	0
group_4671*	2	0
group_6769	2	0
group_6514	2	0
group_2418	2	0
group_4668	2	0
group_6512***	2	0
group_6511**	2	0
group_3972*	7	2
group_3724**	2	0
group_8114	2	0
group_8115	2	0
group_12531	2	0
group_1994***	9	0
group_9138**	9	0
group_3861**	10	2
group_2875	9	5
group_5944	3	0
group_3186	2	0
group_8408	2	0
group_8409	2	0
group_8410	2	0
group_8376*	2	0
group_4111**	4	0
group_6975****	4	8
group_3972**	8	3
ompN_1	4	0
group_4233*	2	0
group_7316*	9	5
group_7317*	8	5
group_4706	2	1
group_357	2	1
group_7674*	2	1
group_7496*	2	0
tsh_2	4	0
group_3403	6	7
group_5685	5	0
group_5377*	2	0
group_3903	1	1
parM_3*	2	0
group_2543***	2	0
group_9136	2	0
group_3910*	3	2
group_5368	2	0
group_2734	1	1
group_5121**	4	0
group_2575**	4	0
group_5826*	2	0
group_6561	1	1
group_7557*	4	1
group_3548	2	0
group_4847*	2	0
group_9096*	2	0
group_9103	2	0
group_5305*	2	0
group_2457*	3	0
group_9130	4	0
group_2024*	5	7
group_1309*	8	0
group_2945**	11	0
group_2219*	10	0
group_5616*	2	0
group_3608*	7	1
group_4666***	7	1
group_6166	2	1
group_4470**	2	0
kpsD_1	2	0
kpsT_1	2	0
group_2558	2	0
group_2521*	2	0
group_3892***	2	0
group_6930***	2	0
group_5864*	2	0
group_1540*	4	0
group_1482	6	4
group_8679	2	0
group_7449*	2	0
group_8680	2	0
group_6448*	2	0
group_4206**	2	0
group_2312*	2	0
group_2307	2	0
group_7464**	2	0
group_7466*	2	0
group_7468***	2	0
group_2301***	2	0
group_2300*****	2	0
group_2299*	2	0
group_2296	2	0
group_7475*	2	0
group_2294	2	0
group_7478*	3	0
group_7479	3	0
group_7482***	3	0
group_7484*	3	0
group_7447	2	0
group_3254	2	0
group_3253**	2	0
group_5255*	4	0
group_1460*	2	0
group_3490	3	0
group_7905*	2	0
yadA	7	3
group_3296*	2	1
group_3294******	3	1
group_8961*	2	1
group_3292	3	1
group_3291***	3	1
group_8120	2	0
group_4587*	2	0
group_9386	4	0
group_9402**	9	2
group_8980	3	1
group_5994	5	2
garP_2	5	2
group_6002*	5	2
group_6353*	2	0
group_6348	2	0
group_6347	2	0
group_10004	2	0
group_4221***	2	0
group_4139**	3	0
group_2686***	9	0
group_1478**	2	0
group_1728	2	0
group_6209	2	0
group_1725***	2	0
group_6214	2	0
group_1721	2	0
group_6303	2	0
group_8514	2	1
group_5216**	1	1
group_5220	1	1
group_8554	2	0
group_4602	2	0
group_9253	2	0
group_9254	2	0
group_7554	4	0
group_2888	4	1
group_3639	2	0
group_3632	2	0
group_5313	2	0
group_3629****	2	0
group_1427	4	0
group_7818**	2	0
group_7817	2	0
group_7816*	2	0
group_4641	2	0
group_4642**	2	0
group_4643*	2	0
group_7812	2	0
phnI_2	2	0
phnJ_2	2	0
phnK_1	2	0
thiQ_1	2	0
group_7821**	2	0
scrK_2	2	0
crr_1	2	0
group_5988*	5	1
group_1380	5	1
group_2551**	10	3
group_8050**	2	0
group_8051*	2	0
traD_2**	7	0
group_4055**	8	1
group_2361**	6	1
group_10657*	8	1
group_4386	6	1
group_5915***	8	1
group_4388	7	0
group_658	6	0
group_4083***	7	0
group_3735******	7	0
group_4943**	7	0
group_2232	6	0
group_4073	6	0
klcA_4	7	0
umuD_3	7	1
group_2367*	7	1
group_11662	7	1
group_4068**	6	0
group_814**	5	1
group_4048****	5	1
group_4049*	5	1
group_3726****	4	1
group_11636*	4	1
group_4391	5	1
group_4393	5	0
group_4957*	6	1
group_4397*	2	0
group_4025*	2	0
group_216	7	4
group_10450	2	0
group_9870	2	0
group_9029	2	0
group_8382	2	0
group_12526	2	0
group_12528	2	0
group_8386	2	0
group_12530	2	0
group_8388*	2	0
group_8389**	2	0
group_8390*	2	0
group_8391*	2	0
group_12549	2	0
group_6568	2	0
group_6570***	2	0
group_6571***	2	0
group_6371	2	0
group_6573***	2	0
group_6369*	2	0
group_6575**	2	0
group_6367	2	0
group_6366	2	0
group_3018	2	0
group_8256**	2	0
group_3016	2	0
group_8258	2	0
group_8260	2	0
group_3011*	2	0
group_8263	2	0
group_8264	2	0
group_8265*	2	0
group_3007	2	0
group_3008**	2	0
group_8268*	2	0
group_2998	2	0
group_2997	2	0
group_2996*	2	0
group_8272	2	0
group_8278*	2	0
group_2987*	2	0
group_2986	2	0
group_8281*	2	0
group_8282*	2	0
group_8283*	2	0
group_2982*	2	0
group_8285*	2	0
group_3032	2	0
group_8293	2	0
group_8294*	2	0
group_3029**	2	0
group_8296	2	0
group_3027*	2	0
ptlF*	2	0
ptlE**	2	0
group_3024	2	0
group_3023	2	0
group_3022**	2	0
group_8303*	2	0
group_5507	2	0
group_8310*	2	0
group_8311**	2	0
group_2223	2	0
group_5598	8	2
group_4474*	2	0
group_3554****	2	0
group_3553	2	0
group_6091	7	2
group_6092**	7	2
group_3672***	7	2
group_11028	2	0
group_6896**	3	0
group_6931*	11	1
group_6930****	8	1
group_4714	9	2
group_6909	10	0
group_8609	10	0
group_6911	10	0
group_4442	11	1
group_1659*	3	1
group_10396	7	1
group_6662**	2	0
group_6694*	2	0
group_5518	2	0
group_7924	2	0
group_6949*	2	0
group_3979***	2	0
group_6953	2	0
group_6954	2	0
group_6955	2	0
group_6961	2	0
group_9753	2	0
group_5762	4	0
group_8233	2	0
group_1104***	7	2
group_5167	3	0
group_2485**	10	0
group_5034	2	0
group_3989	6	0
group_5035**	2	0
group_6641*	2	0
group_3754*	2	0
group_1765	2	0
group_2417	3	0
group_3238***	3	0
group_4132**	6	0
group_6113	2	0
group_6112**	2	0
group_6111	2	0
group_4046***	2	0
group_6109	3	0
frmR_2	4	1
group_6107	2	1
frmB_2*	2	1
uvrA_2	2	0
group_4066*	2	0
group_6125	4	0
group_4077	4	0
group_2340	4	0
group_3893********	2	0
group_2614**	5	4
group_2612	7	2
group_1052	2	0
group_843	2	0
group_5097*	2	0
group_3385********	3	0
group_3386**	3	0
group_5113*	2	0
arsD	2	0
group_2232*	3	0
group_9021	3	0
group_2230	3	0
group_10042	3	0
group_6713*	8	1
group_2804*	4	0
group_5176	2	0
group_5185*	2	0
group_5186	2	0
group_12005	2	0
group_5191	2	0
group_12002	2	0
group_5193*	2	0
group_5194***	2	0
group_11999*	2	0
group_5196	2	0
group_11997	2	0
group_5198*	2	0
group_11995	2	0
group_5200*	2	0
group_11977*	2	0
group_5204**	2	0
group_5205***	2	0
group_11980	2	0
group_11981	2	0
group_11982	2	0
group_11983	2	0
group_11984	2	0
group_5212	2	0
group_5213*	2	0
group_5214*	2	0
group_11988*	2	0
group_5216***	2	0
group_5217	2	0
group_11991	2	0
group_5232**	2	0
group_11993	2	0
group_6787	2	0
group_11959	2	0
group_11960	2	0
group_5239	2	0
group_5241****	2	0
group_11964	2	0
group_11965	2	0
group_5244	2	0
group_4313*******	2	0
group_7124*	2	0
group_6501*	6	1
group_3537*	4	6
group_6305*	9	1
group_6311	2	0
group_6315*	2	0
group_4535*	2	0
group_6331	2	0
group_2761****	8	2
group_6747	5	0
group_14273	2	0
group_2985	2	0
group_2118*	3	0
group_8749	2	0
group_6737****	4	2
group_2943	4	2
group_4480***	2	0
group_915	2	1
group_8789*	2	1
group_6338***	1	1
group_3914	6	3
group_2232**	5	3
group_2724	4	0
group_7191*	5	0
rdmC	6	0
ecoRIIR	5	0
group_8286	2	0
group_7206	2	0
group_7117	2	0
group_1840**	7	0
group_3823**	2	0
group_6790	2	0
group_7225****	2	0
group_7226**	2	0
group_4075**	2	0
group_7992*	2	0
group_5996	3	1
group_5928***	4	0
group_5930*	2	0
group_5931	4	0
group_5932*	4	0
group_5183*	3	0
group_5938**	3	0
group_3458	2	0
group_6609	2	0
group_5941**	4	0
group_5942*	4	0
group_5188	4	0
group_6613**	4	0
group_5945**	4	0
group_3384	4	0
group_5947	4	0
group_6618	4	0
group_5952*	4	0
group_5957****	2	0
group_3808	2	0
group_5960****	2	0
group_5963*	1	1
group_3329	2	0
group_1911**	5	0
group_1165*	4	0
group_7616**	2	0
group_4861**	1	1
group_7634	1	1
group_4933***	1	1
group_2322	2	0
group_6610	2	0
group_2288	2	0
group_2990**	5	0
group_7160	8	2
group_9460*	4	1
group_2871*	5	2
group_8784	5	1
group_6273	2	1
group_7274*	2	0
group_10464	2	0
group_7279*	5	1
group_5989	2	0
group_2841***	11	1
group_7874**	2	0
group_8772	2	0
group_5229	4	0
group_8779	2	0
group_8780	2	0
group_7891*	2	0
group_7900*	2	0
group_7902**	2	0
group_7903***	2	0
group_7820	2	0
group_3153	2	0
group_9598	2	0
group_7557**	2	0
group_7558*	2	0
group_9595	2	0
group_8324*	2	0
group_10554	2	0
group_6130	3	0
group_6146	3	0
group_1445**	6	0
group_4244**	1	1
eno_3	2	0
group_1392	2	0
group_2656	1	1
group_7242*	2	0
group_7245*	2	0
group_7737**	2	0
ydfO_1	11	1
group_7370	11	1
group_7771	2	0
group_5133	2	0
group_11349	2	0
group_11348	2	0
group_2923**	10	3
group_2010*	9	3
group_6012**	6	0
group_10861	2	0
group_8623	3	0
group_5053*	2	0
group_5057	2	0
group_5074*	7	0
group_5078*	2	0
group_12825	2	0
group_6719*	2	0
group_6723	2	0
group_4587**	2	0
group_6725*	2	0
group_4617*	2	0
group_5696	2	0
group_6800**	1	1
malE_2	1	1
nplT	1	1
group_3172*	2	0
pdeH_1	2	0
group_4905*	2	0
group_2987**	2	0
group_6007*	2	0
group_4586	2	0
group_4587***	2	0
group_4737	5	1
group_11731*	2	0
yvoA_1	2	0
nagE_2	2	0
group_8903*	2	0
group_8905	2	0
group_9200	2	0
group_8917**	2	0
group_7722*	6	0
group_2329**	9	2
group_1406	2	0
group_8676*	2	0
group_7314*	2	0
group_2433	2	0
group_7590*	2	0
group_7347*	2	0
group_7348	2	0
group_2798	2	0
group_2805*	2	0
group_2469	4	0
group_7403***	2	0
group_7407	2	0
group_7408	2	0
group_7409	2	0
group_7726	2	0
group_8713	6	3
group_3751	2	0
group_8725	2	0
group_8736	2	0
group_9866	2	0
group_6527	2	0
group_5738	2	0
group_5744*	2	0
group_5745	2	0
group_5497*	2	0
group_5498	1	1
group_2612*	1	1
group_10618*	7	4
group_11877	2	0
group_11878	2	0
group_5602	2	0
group_7417	2	0
cfaD	2	0
group_2613*	2	0
group_168	2	0
group_5291*	2	0
group_3188	2	0
group_6381***	2	0
group_6384**	2	0
group_5046**	2	0
group_6395	2	0
group_7098	3	0
group_7126	2	0
group_7127	2	0
group_3356	2	0
group_3357*	2	0
group_3534*	2	0
group_3145*	2	0
group_3144	2	0
group_3653*	2	0
group_3665*	2	0
group_3667**	3	0
group_5716*	2	0
group_11120	4	1
yddM_2	8	0
higB_3	7	0
group_5536***	2	0
group_5336	2	0
group_2832**	2	0
group_2861**	4	2
group_11982*	2	0
group_5383**	2	0
group_8894	2	0
group_4591	2	0
group_3558	2	0
group_8942	1	1
group_5536****	2	0
group_4168***	5	3
group_2032*	5	1
group_1804*	9	2
group_3975	11	1
group_7354*	2	0
group_6206**	4	1
group_6682**	4	1
group_7742	5	0
group_3229**	2	0
cirA_2	2	0
group_1308	4	0
group_1307*	4	0
group_2255	4	0
group_3073*	3	0
group_3816**	3	0
group_1421	2	0
kojP	3	0
group_5382**	2	0
group_2873**	1	4
group_4479*	10	1
group_7572*	3	0
group_1907*	6	0
nanA_3	3	0
group_4397**	3	0
group_4398***	3	0
nanM_3	3	0
group_4165*	5	0
group_4484	2	0
group_7744	2	0
group_6104	6	11
group_9442	2	0
group_2330	2	0
group_7968**	5	0
group_428*	2	0
fitB	7	0
group_5276*	4	0
group_5698**	2	0
group_4557***	6	1
group_4233**	2	0
group_4596	3	0
group_5182***	3	0
group_1744**	3	0
group_3588***	3	0
group_10667	6	0
mceA	6	0
group_10665	6	0
group_3334	6	0
mprA_3*	3	0
hybF_2	2	0
group_3287	3	0
group_4629	4	1
group_7731**	7	0
rhsD_1	4	0
group_5258**	4	0
group_5570**	2	0
group_9232	6	0
group_6929*	7	0
hipA_2	7	0
group_6927	7	0
group_6683	7	2
group_9239	7	0
group_9240	6	0
group_9241	6	0
group_9242	6	0
group_6921	7	2
group_669	9	1
group_6975*****	10	1
group_5665***	7	0
group_6897	7	0
group_9251	7	0
group_6891*	7	0
group_5671*	7	0
group_6888	7	0
group_4598****	7	4
group_6996**	6	0
group_6995**	6	0
group_4305	7	0
group_4304	7	0
group_6992	7	0
group_6991	7	0
group_6990*	7	0
group_6941****	7	0
group_6987	7	0
group_5691*	7	0
group_8132	6	0
group_8133	6	0
group_9218	6	0
group_5695***	6	0
group_6264*	7	0
group_5033	7	0
group_2449	7	0
group_7846	7	0
group_2523	7	0
traC_2**	7	0
group_7065	7	0
group_7036*	7	0
group_7037*	7	0
group_7085	7	0
group_7039**	7	0
group_7083**	7	0
group_7082***	7	0
group_9277	7	0
group_7077	7	0
group_7045	7	0
repB_1*	7	0
group_7080*	7	0
group_7042*****	7	0
group_7749	5	0
group_9314	6	0
group_6946	6	0
group_6947	6	0
group_4200	6	0
group_2586	6	0
group_6949**	5	0
group_6952	6	0
group_5729	6	0
group_6954*	6	0
group_7048	7	0
group_2504***	7	0
group_9276*	7	0
group_7701	7	0
group_9272	7	0
group_6972*	6	0
group_6975******	6	0
group_7784*	6	0
group_4240***	6	0
group_5743***	6	0
group_6980*	6	0
group_6981*	6	0
group_6982	5	0
group_5749	6	0
group_5750****	6	0
group_7031*	6	0
group_4183**	5	0
group_6932	5	0
group_7737***	5	0
group_7738	6	0
group_6935**	6	0
group_9306	5	0
group_6937**	6	0
group_2606***	6	0
group_6939	6	0
group_6294*	6	0
group_4194**	6	0
group_7026*	6	0
