ClusterA	ClusterB	Gene_class	Count
7	45	Core and intermediate	1502
7	46	Core and intermediate	1740
7	51	Core and intermediate	1778
46	1	Core and intermediate	1672
46	16	Core and intermediate	1737
46	18	Core and intermediate	1546
46	31	Core and intermediate	1736
46	33	Core and intermediate	1666
46	38	Core and intermediate	1704
46	44	Core and intermediate	1760
46	45	Core and intermediate	1532
46	51	Core and intermediate	1729
1	16	Core and intermediate	1781
1	18	Core and intermediate	1477
1	31	Core and intermediate	1631
1	33	Core and intermediate	1568
1	38	Core and intermediate	1594
1	44	Core and intermediate	1657
1	45	Core and intermediate	1488
1	51	Core and intermediate	1644
16	18	Core and intermediate	1518
16	31	Core and intermediate	1695
16	33	Core and intermediate	1621
16	38	Core and intermediate	1661
16	44	Core and intermediate	1724
16	45	Core and intermediate	1532
16	51	Core and intermediate	1712
33	18	Core and intermediate	1517
33	31	Core and intermediate	1671
33	38	Core and intermediate	1703
33	44	Core and intermediate	1681
33	45	Core and intermediate	1481
33	51	Core and intermediate	1649
31	18	Core and intermediate	1528
31	38	Core and intermediate	1717
31	44	Core and intermediate	1756
31	45	Core and intermediate	1512
31	51	Core and intermediate	1708
44	18	Core and intermediate	1544
44	38	Core and intermediate	1721
44	45	Core and intermediate	1534
44	51	Core and intermediate	1734
51	18	Core and intermediate	1531
51	38	Core and intermediate	1686
51	45	Core and intermediate	1523
38	18	Core and intermediate	1544
38	45	Core and intermediate	1504
45	18	Core and intermediate	1406
35	1	Core	1723
35	2	Core	1729
35	3	Core	1728
35	4	Core	1742
35	5	Core	1770
35	6	Core	1761
35	7	Core	1755
35	8	Core	1764
35	9	Core	1750
35	10	Core	1748
35	11	Core	1738
35	12	Core	1817
35	13	Core	1740
35	14	Core	1756
35	15	Core	1764
35	16	Core	1756
35	17	Core	1748
35	18	Core	1720
35	19	Core	1772
35	20	Core	1744
35	22	Core	1758
35	23	Core	1770
35	24	Core	1765
35	25	Core	1745
35	26	Core	1771
35	27	Core	1727
35	28	Core	1821
35	29	Core	1750
35	30	Core	1679
35	31	Core	1756
35	32	Core	1767
35	33	Core	1749
35	34	Core	1761
35	36	Core	1768
35	38	Core	1751
35	39	Core	1775
35	40	Core	1786
35	41	Core	1746
35	42	Core	1766
35	44	Core	1763
35	46	Core	1768
35	47	Core	1742
35	48	Core	1768
35	51	Core	1765
35	37	Core	1768
35	45	Core	1704
28	1	Core	1722
28	2	Core	1731
28	3	Core	1731
28	4	Core	1745
28	5	Core	1771
28	6	Core	1765
28	7	Core	1755
28	8	Core	1769
28	9	Core	1752
28	10	Core	1751
28	11	Core	1740
28	12	Core	1821
28	13	Core	1743
28	14	Core	1759
28	15	Core	1768
28	16	Core	1755
28	17	Core	1752
28	18	Core	1722
28	19	Core	1773
28	20	Core	1747
28	22	Core	1761
28	23	Core	1775
28	24	Core	1767
28	25	Core	1748
28	26	Core	1774
28	27	Core	1730
28	29	Core	1753
28	30	Core	1685
28	31	Core	1758
28	32	Core	1771
28	33	Core	1749
28	34	Core	1763
28	36	Core	1775
28	38	Core	1752
28	39	Core	1777
28	40	Core	1786
28	41	Core	1749
28	42	Core	1771
28	44	Core	1765
28	46	Core	1770
28	47	Core	1745
28	48	Core	1771
28	51	Core	1765
28	37	Core	1768
28	45	Core	1705
23	1	Core	1709
23	2	Core	1718
23	3	Core	1716
23	4	Core	1727
23	5	Core	1756
23	6	Core	1750
23	7	Core	1731
23	8	Core	1755
23	9	Core	1739
23	10	Core	1740
23	11	Core	1725
23	12	Core	1768
23	13	Core	1727
23	14	Core	1748
23	15	Core	1755
23	16	Core	1740
23	17	Core	1735
23	18	Core	1703
23	19	Core	1750
23	20	Core	1731
23	22	Core	1755
23	24	Core	1753
23	25	Core	1730
23	26	Core	1759
23	27	Core	1716
23	29	Core	1733
23	30	Core	1674
23	31	Core	1735
23	32	Core	1762
23	33	Core	1732
23	34	Core	1758
23	36	Core	1758
23	38	Core	1735
23	39	Core	1762
23	40	Core	1768
23	41	Core	1733
23	42	Core	1761
23	44	Core	1748
23	46	Core	1747
23	47	Core	1731
23	48	Core	1755
23	51	Core	1745
23	37	Core	1746
23	45	Core	1708
30	1	Core	1657
30	2	Core	1638
30	3	Core	1643
30	4	Core	1652
30	5	Core	1694
30	6	Core	1696
30	7	Core	1679
30	8	Core	1700
30	9	Core	1686
30	10	Core	1681
30	11	Core	1650
30	12	Core	1682
30	13	Core	1652
30	14	Core	1688
30	15	Core	1689
30	16	Core	1682
30	17	Core	1656
30	18	Core	1637
30	19	Core	1686
30	20	Core	1653
30	22	Core	1689
30	24	Core	1700
30	25	Core	1654
30	26	Core	1702
30	27	Core	1655
30	29	Core	1656
30	31	Core	1684
30	32	Core	1705
30	33	Core	1680
30	34	Core	1698
30	36	Core	1703
30	38	Core	1680
30	39	Core	1700
30	40	Core	1688
30	41	Core	1655
30	42	Core	1694
30	44	Core	1684
30	46	Core	1685
30	47	Core	1657
30	48	Core	1695
30	51	Core	1681
30	37	Core	1681
30	45	Core	1656
12	1	Core	1722
12	2	Core	1729
12	3	Core	1728
12	4	Core	1743
12	5	Core	1771
12	6	Core	1763
12	7	Core	1753
12	8	Core	1768
12	9	Core	1749
12	10	Core	1748
12	11	Core	1737
12	13	Core	1740
12	14	Core	1761
12	15	Core	1765
12	16	Core	1754
12	17	Core	1748
12	18	Core	1719
12	19	Core	1771
12	20	Core	1744
12	22	Core	1760
12	24	Core	1769
12	25	Core	1745
12	26	Core	1772
12	27	Core	1729
12	29	Core	1750
12	31	Core	1757
12	32	Core	1770
12	33	Core	1749
12	34	Core	1762
12	36	Core	1772
12	38	Core	1752
12	39	Core	1776
12	40	Core	1783
12	41	Core	1746
12	42	Core	1770
12	44	Core	1762
12	46	Core	1769
12	47	Core	1742
12	48	Core	1770
12	51	Core	1764
12	37	Core	1767
12	45	Core	1702
8	1	Core	1735
8	2	Core	1719
8	3	Core	1722
8	4	Core	1733
8	5	Core	1820
8	6	Core	1806
8	7	Core	1756
8	9	Core	1801
8	10	Core	1767
8	11	Core	1729
8	13	Core	1729
8	14	Core	1803
8	15	Core	1812
8	16	Core	1771
8	17	Core	1737
8	18	Core	1709
8	19	Core	1768
8	20	Core	1732
8	22	Core	1809
8	24	Core	1822
8	25	Core	1735
8	26	Core	1823
8	27	Core	1738
8	29	Core	1739
8	31	Core	1766
8	32	Core	1810
8	33	Core	1762
8	34	Core	1815
8	36	Core	1814
8	38	Core	1764
8	39	Core	1805
8	40	Core	1792
8	41	Core	1738
8	42	Core	1820
8	44	Core	1768
8	46	Core	1777
8	47	Core	1728
8	48	Core	1818
8	51	Core	1764
8	37	Core	1773
8	45	Core	1726
24	1	Core	1737
24	2	Core	1718
24	3	Core	1721
24	4	Core	1732
24	5	Core	1813
24	6	Core	1805
24	7	Core	1755
24	9	Core	1795
24	10	Core	1767
24	11	Core	1724
24	13	Core	1727
24	14	Core	1800
24	15	Core	1811
24	16	Core	1769
24	17	Core	1735
24	18	Core	1709
24	19	Core	1768
24	20	Core	1730
24	22	Core	1805
24	25	Core	1734
24	26	Core	1825
24	27	Core	1739
24	29	Core	1738
24	31	Core	1765
24	32	Core	1811
24	33	Core	1765
24	34	Core	1814
24	36	Core	1811
24	38	Core	1766
24	39	Core	1799
24	40	Core	1792
24	41	Core	1739
24	42	Core	1816
24	44	Core	1769
24	46	Core	1776
24	47	Core	1726
24	48	Core	1813
24	51	Core	1763
24	37	Core	1775
24	45	Core	1727
5	1	Core	1741
5	2	Core	1744
5	3	Core	1742
5	4	Core	1754
5	6	Core	1818
5	7	Core	1763
5	9	Core	1797
5	10	Core	1770
5	11	Core	1745
5	13	Core	1754
5	14	Core	1803
5	15	Core	1818
5	16	Core	1773
5	17	Core	1755
5	18	Core	1731
5	19	Core	1777
5	20	Core	1761
5	22	Core	1799
5	25	Core	1757
5	26	Core	1820
5	27	Core	1738
5	29	Core	1756
5	31	Core	1774
5	32	Core	1823
5	33	Core	1769
5	34	Core	1820
5	36	Core	1810
5	38	Core	1771
5	39	Core	1813
5	40	Core	1801
5	41	Core	1762
5	42	Core	1816
5	44	Core	1773
5	46	Core	1774
5	47	Core	1755
5	48	Core	1876
5	51	Core	1773
5	37	Core	1772
5	45	Core	1728
22	1	Core	1729
22	2	Core	1714
22	3	Core	1713
22	4	Core	1726
22	6	Core	1797
22	7	Core	1753
22	9	Core	1786
22	10	Core	1766
22	11	Core	1719
22	13	Core	1722
22	14	Core	1794
22	15	Core	1797
22	16	Core	1762
22	17	Core	1729
22	18	Core	1704
22	19	Core	1766
22	20	Core	1727
22	25	Core	1729
22	26	Core	1809
22	27	Core	1734
22	29	Core	1733
22	31	Core	1756
22	32	Core	1796
22	33	Core	1757
22	34	Core	1801
22	36	Core	1797
22	38	Core	1756
22	39	Core	1806
22	40	Core	1782
22	41	Core	1732
22	42	Core	1804
22	44	Core	1764
22	46	Core	1770
22	47	Core	1723
22	48	Core	1800
22	51	Core	1759
22	37	Core	1770
22	45	Core	1727
32	1	Core	1743
32	2	Core	1728
32	3	Core	1731
32	4	Core	1741
32	6	Core	1807
32	7	Core	1763
32	9	Core	1792
32	10	Core	1772
32	11	Core	1729
32	13	Core	1739
32	14	Core	1803
32	15	Core	1810
32	16	Core	1776
32	17	Core	1740
32	18	Core	1722
32	19	Core	1779
32	20	Core	1744
32	25	Core	1745
32	26	Core	1813
32	27	Core	1741
32	29	Core	1740
32	31	Core	1776
32	33	Core	1772
32	34	Core	1816
32	36	Core	1815
32	38	Core	1775
32	39	Core	1809
32	40	Core	1802
32	41	Core	1747
32	42	Core	1817
32	44	Core	1776
32	46	Core	1776
32	47	Core	1741
32	48	Core	1824
32	51	Core	1771
32	37	Core	1775
32	45	Core	1733
36	1	Core	1736
36	2	Core	1722
36	3	Core	1725
36	4	Core	1733
36	6	Core	1801
36	7	Core	1761
36	9	Core	1791
36	10	Core	1767
36	11	Core	1728
36	13	Core	1731
36	14	Core	1796
36	15	Core	1801
36	16	Core	1771
36	17	Core	1740
36	18	Core	1712
36	19	Core	1770
36	20	Core	1738
36	25	Core	1735
36	26	Core	1817
36	27	Core	1735
36	29	Core	1739
36	31	Core	1765
36	33	Core	1762
36	34	Core	1809
36	38	Core	1762
36	39	Core	1804
36	40	Core	1796
36	41	Core	1743
36	42	Core	1810
36	44	Core	1766
36	46	Core	1774
36	47	Core	1734
36	48	Core	1809
36	51	Core	1766
36	37	Core	1772
36	45	Core	1727
26	1	Core	1742
26	2	Core	1734
26	3	Core	1736
26	4	Core	1747
26	6	Core	1810
26	7	Core	1764
26	9	Core	1797
26	10	Core	1781
26	11	Core	1741
26	13	Core	1745
26	14	Core	1806
26	15	Core	1822
26	16	Core	1777
26	17	Core	1751
26	18	Core	1725
26	19	Core	1775
26	20	Core	1748
26	25	Core	1750
26	27	Core	1758
26	29	Core	1754
26	31	Core	1781
26	33	Core	1779
26	34	Core	1814
26	38	Core	1778
26	39	Core	1811
26	40	Core	1796
26	41	Core	1755
26	42	Core	1828
26	44	Core	1785
26	46	Core	1792
26	47	Core	1744
26	48	Core	1818
26	51	Core	1772
26	37	Core	1792
26	45	Core	1732
14	1	Core	1730
14	2	Core	1719
14	3	Core	1722
14	4	Core	1734
14	6	Core	1837
14	7	Core	1753
14	9	Core	1790
14	10	Core	1759
14	11	Core	1727
14	13	Core	1729
14	15	Core	1802
14	16	Core	1761
14	17	Core	1738
14	18	Core	1714
14	19	Core	1762
14	20	Core	1735
14	25	Core	1736
14	27	Core	1734
14	29	Core	1743
14	31	Core	1766
14	33	Core	1765
14	34	Core	1799
14	38	Core	1766
14	39	Core	1794
14	40	Core	1786
14	41	Core	1741
14	42	Core	1810
14	44	Core	1775
14	46	Core	1774
14	47	Core	1731
14	48	Core	1804
14	51	Core	1753
14	37	Core	1772
14	45	Core	1719
6	1	Core	1735
6	2	Core	1725
6	3	Core	1727
6	4	Core	1740
6	7	Core	1758
6	9	Core	1791
6	10	Core	1767
6	11	Core	1731
6	13	Core	1735
6	15	Core	1805
6	16	Core	1764
6	17	Core	1743
6	18	Core	1718
6	19	Core	1767
6	20	Core	1740
6	25	Core	1742
6	27	Core	1740
6	29	Core	1748
6	31	Core	1770
6	33	Core	1774
6	34	Core	1812
6	38	Core	1771
6	39	Core	1806
6	40	Core	1792
6	41	Core	1747
6	42	Core	1816
6	44	Core	1780
6	46	Core	1777
6	47	Core	1736
6	48	Core	1814
6	51	Core	1759
6	37	Core	1777
6	45	Core	1726
9	1	Core	1721
9	2	Core	1706
9	3	Core	1707
9	4	Core	1720
9	7	Core	1740
9	10	Core	1753
9	11	Core	1716
9	13	Core	1717
9	15	Core	1797
9	16	Core	1750
9	17	Core	1723
9	18	Core	1699
9	19	Core	1749
9	20	Core	1719
9	25	Core	1722
9	27	Core	1724
9	29	Core	1725
9	31	Core	1747
9	33	Core	1744
9	34	Core	1799
9	38	Core	1747
9	39	Core	1785
9	40	Core	1776
9	41	Core	1725
9	42	Core	1799
9	44	Core	1750
9	46	Core	1760
9	47	Core	1715
9	48	Core	1799
9	51	Core	1747
9	37	Core	1757
9	45	Core	1712
39	1	Core	1740
39	2	Core	1732
39	3	Core	1730
39	4	Core	1744
39	7	Core	1768
39	10	Core	1776
39	11	Core	1738
39	13	Core	1743
39	15	Core	1800
39	16	Core	1773
39	17	Core	1748
39	18	Core	1720
39	19	Core	1785
39	20	Core	1745
39	25	Core	1748
39	27	Core	1751
39	29	Core	1748
39	31	Core	1775
39	33	Core	1774
39	34	Core	1807
39	38	Core	1773
39	40	Core	1797
39	41	Core	1749
39	42	Core	1806
39	44	Core	1783
39	46	Core	1785
39	47	Core	1741
39	48	Core	1812
39	51	Core	1777
39	37	Core	1785
39	45	Core	1733
15	1	Core	1731
15	2	Core	1727
15	3	Core	1729
15	4	Core	1737
15	7	Core	1752
15	10	Core	1762
15	11	Core	1733
15	13	Core	1735
15	16	Core	1765
15	17	Core	1743
15	18	Core	1716
15	19	Core	1768
15	20	Core	1740
15	25	Core	1741
15	27	Core	1741
15	29	Core	1745
15	31	Core	1765
15	33	Core	1766
15	34	Core	1807
15	38	Core	1767
15	40	Core	1797
15	41	Core	1745
15	42	Core	1815
15	44	Core	1778
15	46	Core	1773
15	47	Core	1736
15	48	Core	1818
15	51	Core	1766
15	37	Core	1773
15	45	Core	1729
34	1	Core	1733
34	2	Core	1719
34	3	Core	1718
34	4	Core	1730
34	7	Core	1753
34	10	Core	1763
34	11	Core	1723
34	13	Core	1728
34	16	Core	1769
34	17	Core	1732
34	18	Core	1707
34	19	Core	1766
34	20	Core	1733
34	25	Core	1733
34	27	Core	1736
34	29	Core	1735
34	31	Core	1759
34	33	Core	1758
34	38	Core	1759
34	40	Core	1796
34	41	Core	1734
34	42	Core	1818
34	44	Core	1766
34	46	Core	1772
34	47	Core	1728
34	48	Core	1818
34	51	Core	1761
34	37	Core	1769
34	45	Core	1734
42	1	Core	1736
42	2	Core	1721
42	3	Core	1724
42	4	Core	1735
42	7	Core	1757
42	10	Core	1772
42	11	Core	1728
42	13	Core	1731
42	16	Core	1770
42	17	Core	1738
42	18	Core	1711
42	19	Core	1769
42	20	Core	1734
42	25	Core	1737
42	27	Core	1738
42	29	Core	1740
42	31	Core	1762
42	33	Core	1765
42	38	Core	1765
42	40	Core	1795
42	41	Core	1740
42	44	Core	1777
42	46	Core	1785
42	47	Core	1730
42	48	Core	1815
42	51	Core	1765
42	37	Core	1783
42	45	Core	1729
48	1	Core	1743
48	2	Core	1744
48	3	Core	1741
48	4	Core	1753
48	7	Core	1763
48	10	Core	1768
48	11	Core	1743
48	13	Core	1752
48	16	Core	1776
48	17	Core	1756
48	18	Core	1730
48	19	Core	1777
48	20	Core	1759
48	25	Core	1756
48	27	Core	1738
48	29	Core	1753
48	31	Core	1774
48	33	Core	1769
48	38	Core	1771
48	40	Core	1798
48	41	Core	1761
48	44	Core	1774
48	46	Core	1773
48	47	Core	1753
48	51	Core	1773
48	37	Core	1772
48	45	Core	1732
20	1	Core	1713
20	2	Core	1998
20	3	Core	1888
20	4	Core	1886
20	7	Core	1741
20	10	Core	1744
20	11	Core	1870
20	13	Core	1890
20	16	Core	1744
20	17	Core	1893
20	18	Core	1846
20	19	Core	1757
20	25	Core	1887
20	27	Core	1860
20	29	Core	1891
20	31	Core	1790
20	33	Core	1790
20	38	Core	1790
20	40	Core	1755
20	41	Core	1879
20	44	Core	1814
20	46	Core	1762
20	47	Core	1951
20	51	Core	1748
20	37	Core	1761
20	45	Core	1690
4	1	Core	1710
4	2	Core	1868
4	3	Core	1900
4	7	Core	1754
4	10	Core	1745
4	11	Core	1911
4	13	Core	1941
4	16	Core	1744
4	17	Core	1922
4	18	Core	1882
4	19	Core	1772
4	25	Core	1942
4	27	Core	1858
4	29	Core	1929
4	31	Core	1783
4	33	Core	1800
4	38	Core	1800
4	40	Core	1749
4	41	Core	1921
4	44	Core	1789
4	46	Core	1766
4	47	Core	1904
4	51	Core	1767
4	37	Core	1765
4	45	Core	1682
13	1	Core	1706
13	2	Core	1873
13	3	Core	1906
13	7	Core	1754
13	10	Core	1748
13	11	Core	1913
13	16	Core	1741
13	17	Core	1920
13	18	Core	1877
13	19	Core	1772
13	25	Core	1931
13	27	Core	1861
13	29	Core	1924
13	31	Core	1781
13	33	Core	1791
13	38	Core	1792
13	40	Core	1747
13	41	Core	1919
13	44	Core	1783
13	46	Core	1759
13	47	Core	1906
13	51	Core	1766
13	37	Core	1759
13	45	Core	1681
29	1	Core	1709
29	2	Core	1864
29	3	Core	1900
29	7	Core	1754
29	10	Core	1742
29	11	Core	1912
29	16	Core	1742
29	17	Core	1927
29	18	Core	1884
29	19	Core	1772
29	25	Core	1930
29	27	Core	1866
29	31	Core	1782
29	33	Core	1791
29	38	Core	1792
29	40	Core	1755
29	41	Core	1908
29	44	Core	1794
29	46	Core	1772
29	47	Core	1902
29	51	Core	1763
29	37	Core	1771
29	45	Core	1685
3	1	Core	1697
3	2	Core	1872
3	7	Core	1730
3	10	Core	1730
3	11	Core	1888
3	16	Core	1729
3	17	Core	1896
3	18	Core	1860
3	19	Core	1751
3	25	Core	1909
3	27	Core	1861
